68.132141,23.303800,58.298005,54.976426,40.033011,25.661653,30.518899,55.000000,61.877494,25.212850,56.756009,64.677988,26.210160,66.200691,34.646921,63.437462,75.323075,56.964724,22.736934,36.397969,86.300656,16.336223,30.872376,66.719158,42.990235,53.708291,22.306443,58.617992,8.159414,58.514042,32.809319,15.271465,36.346010,43.431438,22.283044,45.168170,59.648612,21.825800,18.723875,40.473345,53.481575,90.389114,23.700000,76.573158,85.632310,64.338554,17.621991,13.676648,79.825475,57.723665,33.136556,69.533015,59.407598,27.960867,51.285897,59.729118,90.150056,65.290842,89.649669,51.831047,42.586358,99.696328,20.825759,69.412959,33.226932,97.021713,50.603803,32.825035,37.145581,39.933477,86.097943,91.788675,36.295609,72.541806,57.251590,18.556165,24.248281,37.869372,12.868468,50.885875,70.076031,20.966144,11.349045,26.143669,70.263233,82.227580,99.202335,45.540569,99.100000,14.077930,56.494305,31.237007,51.487862,31.995246,82.811255,31.142203,51.244398,67.790907,57.266251,64.369825
59.180731,26.906085,58.467360,51.185870,41.415432,24.574762,30.969129,55.000000,62.861744,21.556101,53.775244,63.038277,30.040798,65.876056,38.940827,65.218762,71.670732,54.122963,18.167063,27.004679,87.261961,13.425018,32.815666,66.007744,49.218203,49.475144,23.433822,59.751605,11.299318,58.725860,32.215673,15.406908,33.998522,49.690005,23.337304,43.462338,58.955445,16.768833,16.553179,43.935500,49.105435,91.791421,23.700000,69.194961,89.403195,61.862415,17.630617,12.152262,79.966649,54.812288,28.638593,70.617013,60.328185,24.688524,50.889690,57.489557,90.928367,64.112686,92.874893,51.738072,41.628715,95.829898,19.545695,79.668955,33.443711,99.588416,43.928034,32.812044,39.254774,39.516958,90.267899,91.063275,36.693440,74.728405,59.465538,17.438544,23.949472,39.669517,21.830335,49.613080,64.460602,18.240974,11.845405,24.623063,68.993316,79.589589,96.723780,43.037384,99.100000,19.418876,53.623357,33.096213,52.610627,39.462552,81.972883,37.750345,47.976652,67.238692,53.051894,61.839490
66.037891,25.776124,57.867059,53.579392,38.701115,23.371413,31.166176,55.000000,64.270897,12.387173,56.858627,60.092671,26.978080,66.067747,38.876883,64.093408,71.892553,55.769716,19.945162,33.815304,88.079569,16.537406,33.171212,65.407606,49.106956,56.454695,23.644182,60.312843,8.669204,58.762367,30.773981,14.123272,33.959028,54.221108,22.404802,47.660468,58.728256,18.386157,19.220084,39.283636,55.305492,91.859681,23.700000,72.809713,88.658335,60.974377,16.358507,15.354826,79.389269,52.004905,29.349731,70.020801,63.584108,23.207084,57.963969,58.060440,88.454119,65.463619,91.350577,49.782834,42.983084,101.876178,21.904440,82.429318,34.212246,99.329122,45.633540,44.512853,37.080445,36.172862,97.263797,91.447557,40.130401,74.593766,59.405060,18.533233,23.578087,41.087745,17.771839,53.939429,65.934972,14.920780,10.544930,27.032627,70.829397,82.481229,100.335417,43.566946,99.100000,14.699352,46.309521,31.994324,50.126087,29.464805,82.470993,36.231322,51.291675,67.563368,52.755176,61.618195
73.409772,20.556264,58.386116,50.366380,38.858516,20.990286,31.251782,55.000000,63.508770,15.991976,57.876601,57.259397,26.191321,67.506513,42.118419,57.852130,70.118575,56.553358,18.673004,35.038499,87.935133,17.246372,32.599994,64.545282,47.357470,60.723202,22.752797,53.935271,12.642567,60.020676,31.306048,12.830270,32.892942,55.196207,21.590455,45.351064,58.065698,26.936634,19.741720,40.710303,54.936925,94.440347,23.700000,78.714734,87.897453,60.099186,16.424098,16.326371,79.362176,50.600486,25.855342,71.809888,63.594142,34.334267,55.175829,58.608666,88.108845,65.642872,92.388379,49.246427,41.267530,99.032232,27.819262,82.254240,33.124296,99.517524,44.026200,42.967392,35.774535,36.371597,97.280875,91.065988,40.420642,76.210292,56.196749,21.311284,24.779407,37.989020,20.998563,52.525209,67.718383,16.766310,10.427058,25.694765,70.200694,85.529881,101.897018,41.640488,99.100000,10.120326,51.375212,33.261126,50.117602,25.673505,84.656967,40.732413,47.969793,67.667347,52.709295,58.637713
74.163563,24.358382,58.196961,51.628241,39.890016,27.486082,30.887294,55.000000,66.452477,29.229413,57.800731,61.291118,25.317439,65.903429,35.307004,64.231668,73.670505,55.299226,23.250168,39.187157,86.825216,15.267973,30.746631,63.036873,43.216870,57.347289,22.506636,57.300857,8.391970,59.765724,32.199889,13.327129,36.344010,42.673213,21.540285,41.142560,59.913548,29.217877,21.283634,36.387581,50.470180,90.773947,23.700000,80.321069,85.454595,69.621694,17.718029,12.731527,79.671249,57.423116,29.614908,70.440930,64.428821,38.835530,53.031253,61.118726,90.992922,65.195556,93.632362,52.873115,32.715248,95.374354,27.498616,69.703439,33.005540,101.259359,44.672539,32.802332,37.905815,36.399769,86.939623,90.714527,43.216546,73.050453,55.891315,18.705610,24.659359,39.540801,7.820981,48.594936,68.528151,20.260531,10.065267,22.294372,67.337422,78.226467,98.718379,45.486603,99.100000,14.005617,55.393562,30.993447,51.994032,32.938702,78.600841,33.219185,52.860278,67.700463,53.574646,60.380462
69.070708,24.223305,57.683068,55.289443,38.395934,25.909398,30.898085,55.000000,62.623848,14.908558,56.996051,59.596022,24.341418,66.706649,37.377811,62.248067,73.524421,56.896079,21.045951,39.005984,87.395451,16.928498,32.499823,65.355940,48.637626,58.856816,22.543165,59.328023,8.558276,58.771563,31.646015,14.657083,33.422069,48.748749,21.624068,47.777955,58.730720,23.846553,20.874239,41.621242,56.241047,90.200530,23.700000,74.306563,83.945944,61.927569,17.308909,16.887269,79.378551,51.773787,31.288854,68.076703,59.353806,24.422212,56.370476,59.379151,88.396166,66.160764,90.161070,49.714247,41.717964,103.930549,22.632934,74.472165,33.310239,96.876691,46.368384,41.267697,35.143232,38.949421,94.391604,91.405395,40.309793,72.948761,59.481011,20.929442,25.750654,42.647228,12.802576,51.541366,65.958689,17.620204,10.416928,27.844115,67.788993,83.443831,101.470476,44.667977,99.100000,15.370716,48.555748,30.225517,50.363506,30.354768,84.842705,30.870534,50.947897,67.767807,59.282723,63.318570
66.867985,23.360272,57.848661,53.342179,43.018844,22.185104,30.683752,55.000000,64.588423,13.445552,57.925351,58.349377,25.787308,67.006342,40.780093,58.697337,69.345609,56.107442,20.130789,26.238712,85.632448,17.571642,32.346205,67.498820,45.611085,52.867971,22.652539,58.905841,11.278933,59.349459,31.442376,17.436356,32.395195,50.468868,22.007347,42.656651,59.571238,19.151608,20.674011,45.458658,54.501612,86.961400,23.700000,72.231104,86.724474,60.194104,17.211519,18.645024,79.570644,46.914998,26.486050,67.761590,58.162619,23.587112,52.374648,58.431353,87.834718,65.624250,92.981661,46.873923,45.350047,100.683549,20.624702,81.393157,32.734504,94.119050,47.741213,40.249523,34.197737,41.208340,93.083380,91.072917,45.058972,73.623679,59.763561,21.140871,30.092208,41.270817,27.220582,51.173239,63.592809,17.044013,10.800229,28.291107,67.977024,80.443351,102.369917,43.272880,99.100000,26.047970,48.241900,30.136139,51.476675,28.030405,86.334184,36.144887,46.131563,67.294860,62.064672,62.868068
61.860033,24.716988,57.518255,53.303682,38.097461,24.658999,31.442930,55.000000,64.259026,18.954788,57.356853,59.171884,25.514858,67.905668,38.964960,68.049801,74.974718,55.254415,23.074554,38.467262,89.404271,18.842362,31.640194,63.417556,46.808077,53.493049,23.460570,55.747869,4.884155,59.674464,32.675656,15.047912,35.016894,51.747113,23.173372,52.414819,58.893842,22.896869,18.731465,37.898455,52.148200,89.363203,23.700000,74.979224,87.965777,67.202473,18.394915,14.400567,80.070863,56.652776,27.279925,70.693963,64.985814,24.668717,56.637988,57.428122,90.304164,65.080950,90.013528,52.843162,38.216233,99.947293,21.752788,75.271415,34.585677,99.656555,45.387301,41.107361,40.411232,40.356379,89.608712,91.297867,35.641225,74.219065,60.040003,16.949826,19.020339,39.721935,15.941805,51.746858,66.304450,16.619600,9.765487,22.512642,71.570238,80.417029,100.761529,43.483417,99.100000,15.361030,52.557769,31.802991,48.857765,38.925286,77.598522,33.459377,50.167676,67.564178,54.861623,61.222652
66.278840,20.872376,58.373311,53.663184,42.047650,20.352334,31.045467,55.000000,66.989428,16.079205,60.323915,58.004303,29.017486,70.214962,41.717373,57.399242,69.553517,56.672930,20.027142,30.723177,86.084052,23.357391,33.154736,69.969451,48.014679,55.839759,22.815619,54.037010,11.255905,59.911252,31.687492,13.907795,35.044406,52.540561,21.393390,46.333191,57.949326,19.120632,22.035129,36.897685,52.873006,91.367491,23.700000,75.758834,88.033330,59.972336,16.423403,16.899174,79.455651,53.517901,26.962708,71.237633,63.867826,27.655954,50.767407,57.603879,87.580342,65.506981,92.130279,46.426628,46.919135,97.696754,23.144310,84.529500,33.792810,95.287080,50.639300,34.465012,35.728002,36.870398,96.110020,92.492848,29.027237,75.531042,58.795016,19.830156,28.473725,40.214914,25.800257,50.787600,70.742831,20.206965,12.211992,22.738145,72.451513,83.472401,101.240320,41.491194,99.100000,12.737375,51.090483,34.284275,51.413457,29.237036,84.704350,40.408539,47.535033,68.183753,51.025180,62.581784
68.259542,25.862800,57.342130,55.198605,36.063427,24.759833,30.795077,55.000000,57.097676,12.909851,55.975682,63.027198,25.694078,65.319908,36.417922,62.599636,74.452265,56.795528,21.396164,36.824111,87.387207,20.290493,33.615182,62.527542,51.652861,57.217198,22.981662,61.824809,10.614092,58.489432,31.896399,13.455259,36.158809,48.722879,20.536106,50.249926,58.210465,20.391228,20.446959,35.454255,52.189217,93.347195,23.700000,72.596816,82.233320,61.960267,16.139153,14.656449,79.324801,53.337386,33.295834,72.305185,62.725646,22.430677,54.240110,58.592479,87.328945,65.579915,90.041247,50.837822,46.591052,101.900154,18.681885,76.034105,33.648236,98.226979,51.772274,40.860238,35.539065,35.142139,96.653726,92.522563,32.558043,73.091771,58.582313,20.122617,26.961328,38.048096,13.171815,54.242685,69.563355,21.028268,12.034839,23.245866,68.474853,86.443773,98.307703,43.961396,99.100000,14.918196,46.491689,32.562594,50.646798,30.556822,85.300608,31.822622,50.965242,67.559094,51.971382,63.321182
68.837884,27.402575,57.509435,52.988827,43.410112,24.750995,31.205392,55.000000,54.516696,14.707609,56.152485,60.638839,26.878480,67.079008,38.985679,61.365348,70.721193,55.860602,19.073241,33.665351,87.586616,20.617715,33.586073,62.427942,51.419381,53.379632,22.860953,55.537553,12.385020,61.225449,30.499037,13.870284,37.435618,47.376672,22.169602,46.129947,58.071789,21.954816,21.965904,38.760846,49.515232,89.376375,23.700000,71.311560,80.328398,66.931280,18.203162,14.819798,79.720274,51.044536,28.332989,71.326018,62.013806,31.038037,51.535713,58.920835,87.987811,65.538773,92.842091,49.829908,44.170669,97.911525,21.613351,80.644373,33.878233,97.407907,44.045266,31.856901,35.763888,36.262795,94.542419,92.029560,31.902320,75.111517,60.786502,18.874659,30.673545,40.792054,20.414105,56.577046,63.539035,22.031564,12.885580,23.397145,69.167951,79.892868,98.289510,43.637965,99.100000,20.356970,51.731175,32.461942,51.050347,31.614139,82.224721,37.284133,47.954403,67.250006,52.782179,63.245019
69.447017,23.853620,59.338140,49.382430,43.209513,22.626728,31.364084,55.000000,58.363003,28.250204,52.233808,64.315625,30.598446,66.740134,39.851377,61.706955,67.931868,54.934804,16.360019,22.923249,88.478073,17.562338,31.662843,65.127258,46.272429,49.501349,22.998542,50.988688,13.738047,62.328214,33.007708,12.196746,38.874881,47.855915,25.245828,40.035037,58.597595,32.912322,16.300316,41.334797,45.845164,92.315591,23.700000,72.391392,91.841047,74.930533,20.574806,9.910991,80.373729,62.546652,20.429102,74.440133,68.987313,34.889958,49.032761,56.903845,91.928109,63.610306,90.608103,52.406928,34.902553,87.566181,21.458552,82.669174,33.973959,99.147573,38.824585,20.543823,42.722100,38.396203,86.846363,92.305616,32.067993,77.082956,58.461335,17.007397,25.081704,37.355290,24.749563,54.398722,62.664035,17.117265,12.511855,22.421582,70.443016,76.896627,96.977016,41.291266,99.100000,18.361685,63.799536,37.507476,53.118225,41.286753,77.645714,39.942941,44.594888,66.688750,51.736237,60.189373
68.222397,23.175978,58.063440,51.014635,38.966616,21.872202,31.639858,55.000000,62.285084,14.929723,56.729963,60.681254,26.126258,67.009877,39.797613,63.563941,71.698751,54.953466,18.284359,32.200588,89.031639,14.458615,32.362184,65.212323,46.387662,55.767240,23.216885,58.149658,10.984806,59.660535,31.637917,14.626949,32.381016,53.054624,22.585183,42.261738,58.474160,24.206090,17.191553,46.145834,51.720759,91.418038,23.700000,76.860918,86.428257,63.775241,17.531698,14.923590,79.753448,50.420732,25.086660,71.628899,63.629616,26.911926,56.240901,58.787987,90.030355,65.559057,91.616465,50.674699,39.001809,100.010949,22.405182,76.756875,33.571630,99.214864,40.710176,41.698146,36.808096,38.539259,92.873609,90.724381,42.530300,75.067875,59.854758,19.855305,23.745435,39.571551,20.389260,52.107271,64.905156,17.975715,9.815052,26.819348,69.157841,83.101398,100.885406,43.569017,99.100000,15.985782,51.018268,32.158839,51.171406,35.086713,81.796987,37.882686,49.150263,67.591539,57.781986,60.113702
74.530275,20.762985,59.940227,45.556100,42.029935,19.220164,31.005971,55.000000,63.275455,22.323515,53.209018,60.858995,31.028741,64.343213,42.268154,59.421449,67.673769,54.695738,17.491622,25.713173,88.523374,11.710189,33.609881,60.728576,45.340515,58.805559,23.132846,58.494547,17.574615,59.302917,32.285154,10.766708,32.369748,52.553966,23.635002,29.106445,56.934313,34.390789,14.681566,49.777679,47.554992,96.065396,23.700000,75.962666,89.030721,61.326972,16.247383,12.589789,78.478335,55.304884,23.745551,73.637491,65.507080,30.981637,54.183969,59.417081,90.053263,65.024898,93.579670,50.004810,41.548551,93.494895,27.177909,84.103525,32.766116,100.738538,39.493218,30.271585,37.029535,36.301987,98.559751,90.408009,37.945391,77.965081,55.793695,20.649616,27.773203,34.123482,25.782726,56.913654,63.358553,14.932852,11.916801,25.756833,71.254631,87.147313,95.319390,42.328880,99.100000,5.475097,58.688133,35.581371,55.467956,28.796398,85.467788,47.448819,47.680700,67.181519,50.160714,58.106663
64.207033,23.067558,58.523624,51.364807,40.114465,23.995347,31.750790,55.000000,67.201993,28.356874,54.840654,61.103946,26.511390,67.562508,38.774696,65.275451,72.383895,55.110612,20.402698,35.298362,87.366536,11.309013,30.817963,70.499715,42.695214,54.033146,23.018480,55.096592,10.479514,59.524777,32.894930,13.681059,36.842637,48.705575,23.270920,42.719972,59.861535,22.606553,19.772672,35.964178,50.087356,89.969821,23.700000,72.936338,91.682481,68.860624,19.162764,11.927897,80.091275,58.577524,25.139840,71.365357,65.143353,35.069824,52.156202,58.262822,92.109334,64.418914,92.475550,51.860307,35.453264,97.864391,26.147826,77.260717,33.900633,101.068323,44.446165,33.614698,40.051464,37.477367,90.478483,90.787698,35.427723,75.593370,58.064883,17.594584,24.220717,41.736429,14.794218,49.168864,68.979926,20.138242,10.346938,22.662968,70.479136,82.014243,98.404151,43.039410,99.100000,14.090040,58.796094,32.858490,52.199388,38.009708,75.437179,38.022589,48.747058,67.852594,51.698334,60.810275
63.192754,23.934566,57.997952,52.180610,40.825432,23.586927,31.016716,55.000000,66.887063,21.386022,58.024541,57.443200,28.227865,68.230632,39.036556,64.381230,72.804567,55.084457,19.199959,32.925002,87.823469,19.466839,31.125480,65.665876,44.061785,51.727694,22.816019,55.161324,6.704966,59.423734,33.170924,14.722676,34.210463,50.390058,23.011010,45.602997,59.006975,20.655074,15.891369,43.228541,51.062867,90.797200,23.700000,77.051948,92.778780,64.157048,17.337394,13.306376,80.102101,55.490048,27.493626,71.683247,64.616785,26.464768,52.445499,58.658918,91.382613,64.508607,91.826915,51.994339,40.420181,97.624570,25.678123,79.331496,33.749009,98.761621,47.025147,36.406826,39.575976,39.813748,92.833883,91.427382,38.254531,74.998633,59.209319,17.788519,22.052587,41.254119,20.585235,48.819912,64.483728,19.900597,9.062461,24.089394,69.039957,80.879271,99.762708,43.583564,99.100000,12.099391,51.144247,32.531539,51.262688,39.112819,79.753730,38.336653,49.152304,67.684866,53.782228,61.240858
